,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
172,1436115d2aa75f46c9986e7a091f2f8c654449ff51bedd53950db21ee728fb6f,2,0,0,0.0,0,6.626149720728094,0,0,1
173,f18ea53abce726b603d7ea22efd73aabee5102fa0ba26ed4144d5709eed4c562,3,0,1,0.0,0,6.55787656050828,0,0,1
174,30562ba5e372ef69d6300a2f25337350de2f01ef49655346514cf9064606435c,2,0,0,0.0,0,4.771432358999133,0,0,2
175,097fe079bf6d12274a68d3fcfa0474ff792dc4b81cab11657ff27c2d73de96f1,3,0,5,0.0,0,7.492324732530147,0,0,3
176,3f65e9c3dd1186ace6d9f3ea5bbfac9d9a483d13c6fcbc4f1411ce6693961339,1,0,1,0.0,0,6.477075944631348,0,0,4
177,81021ad4fa85757627cc2f7712ea4d2ebcc8d3fe479ad13118f091bc88f43482,0,1,0,0.0,0,5.9011084018294975,249,37,1
178,586a4a4c243776ee4535b8d94cd6ca6e5858e7181809ef92c94a79ab792319d4,4,0,15,0.0,0,6.667844007088843,0,0,1
179,fb2041f01a18e148b385a773ebe89491f99313d38e433e17b97ae12e7735964c,0,0,0,0.0,0,4.911223521207289,0,0,1
180,26833dd157a73ce55fa5031a8c5c0d386d47e95a3bb95af5d3302b6bab038e44,0,0,0,0.0,0,4.910274178092461,0,0,1
181,c747fa73cc627be67583e646c9446237274233bc8042b839e138435350356711,0,0,0,0.0,0,4.944237955689039,0,0,1
182,d97707ba5176e1123810ad921e844698bc467d61a4e2af0f9afe775d77c12859,0,0,1,0.0,0,5.8804406169130505,0,0,1
183,2347d2171221f519a4d18e2f001a3cccfd289f306ecbcbcb292eabb2f8141728,2,2,0,0.0,0,7.38543216979907,0,342,1
184,eb84360ca4e33b8bb60df47ab5ce962501ef3420bc7aab90655fd507d2ffcedd,0,0,0,0.0,0,6.399797035284988,0,0,1
185,31547cae127dfa71a14aff5de8c0d0b34c173dcaa87ee09d35dbf9a84d869585,2,0,0,0.0,0,6.648472248400687,0,0,1
186,3f218ba8f4b458955897e52391eaf361ecaaf5853ded796f53024c9c4254858b,2,0,0,0.0,0,6.631942211575884,0,0,1
187,55d04c650cd9747b919b1f23e457394dcfb5b39563e27e3724b8ba8a5e955de7,0,4,0,0.0,0,5.103417623315603,0,190,1
188,9a73a19affd491b907451cf01e78919b8fa2fda6bfebec83e52dbcd418be8d7d,0,0,0,0.0169491525423728,0,4.075425948034906,0,0,2
189,7727870e6fd4eebb694cec00a57810e6019db7a8b5d57d5a8d02298122df9114,2,0,0,0.0,0,7.993630450507142,0,0,2
190,7640cec056de3bb5cda4a8b9f3c3efe4ee153ddb58ecd620722d128573cc6106,0,0,0,0.0,0,4.227472842232913,0,0,1
191,a64f9987207ec339e2047fb31280067547417a2a9925c41708e0bd654f21d243,0,0,0,0.0,0,4.901060469795182,0,0,2
192,aae897b56a26cd5477d0d801a244c203cc46bc71ef20c9654391092489afc438,2,0,1,0.0,0,6.137090917362531,0,0,1
193,71f53d9f51c308218ce477988f33c8ce23fc766a60bb803baa8062ec3911a46d,2,0,0,0.0,0,6.823878154557555,0,0,3
194,8892d862408d4f159e1aeda38994ded2ec53f3b75dd53ff3f0766ba828a63abd,1,0,0,0.0,0,6.234081815907012,0,0,1
195,3af679ae9456a73095bea74ce4238b4a2f3793c261532f3818c5ee6b844bf2fa,2,0,3,0.0,0,6.678219262950551,0,0,1
196,c106c5808da5ec9607d85e61fd8706b1ee57ebadd0fb5c71d5268d2ebfa7a042,1,0,0,0.0,0,5.956701353666926,0,0,1
197,953651c4948bdddd7add7922870429d94a55c222ee1e8034f26cf5cea5c328a9,4,0,1,0.0,0,6.736743868198588,0,0,2
198,f0d9a9d6157c1e1fc255e40dcab903fe5b9cbd9ad35800541a15a8af3b8a57d1,1,0,0,0.0,0,7.998081218300406,0,0,1
199,fb5bc4baece5c3ab3dabf84f8597bed3c3f2997336c85c84fdf4beba2dcb700f,2,0,0,0.0,0,5.976211595358569,0,0,1
